country,year,pop,island,month,Totalamount
any,2011,1,HILO,Feb,41193.12
any,2011,1,HILO,Mar,43952.74
any,2011,1,HILO,Apr,37651.65
any,2011,1,HILO,May,38216.22
any,2011,1,HILO,Jun,43613.95
any,2011,1,HILO,Jul,45640.28
any,2011,1,HILO,Aug,40388.12
any,2011,1,HILO,Sep,37837.38
any,2011,1,HILO,Oct,36063.94
any,2011,1,HILO,Nov,35259.59
any,2011,1,HILO,Dec,44904.52
any,2011,1,KONA,Jan,96679.99
any,2011,1,KONA,Feb,98345.18
any,2011,1,KONA,Mar,100729.13
any,2011,1,KONA,Apr,90399.56
any,2011,1,KONA,May,79118.47
any,2011,1,KONA,Jun,91187.68
any,2011,1,KONA,Jul,104440.74
any,2011,1,KONA,Aug,94422.97
any,2011,1,KONA,Sep,83032.12
any,2011,1,KONA,Oct,82602.07
any,2011,1,KONA,Nov,81317.79
any,2011,1,KONA,Dec,104186.80
any,2012,1,O'AHU,Jan,390301.04
any,2012,1,O'AHU,Feb,366579.73
any,2012,1,O'AHU,Mar,405062.21
any,2012,1,O'AHU,Apr,371770.92
any,2012,1,O'AHU,May,396694.15
any,2012,1,O'AHU,Jun,427096.16
any,2012,1,O'AHU,Jul,459248.54
any,2012,1,O'AHU,Aug,466004.30
any,2012,1,O'AHU,Sep,388307.36
any,2012,1,O'AHU,Oct,390490.10
any,2012,1,O'AHU,Nov,394273.79
any,2012,1,O'AHU,Dec,448217.16
any,2012,1,MAUI CTY,Jan,194304.51
any,2012,1,MAUI CTY,Feb,189302.38
any,2012,1,MAUI CTY,Mar,218946.40
any,2012,1,MAUI CTY,Apr,190128.63
any,2012,1,MAUI CTY,May,175562.55
any,2012,1,MAUI CTY,Jun,210670.19
any,2012,1,MAUI CTY,Jul,217404.03
any,2012,1,MAUI CTY,Aug,207927.99
any,2012,1,MAUI CTY,Sep,166744.87
any,2012,1,MAUI CTY,Oct,181629.37
any,2012,1,MAUI CTY,Nov,185653.00
any,2012,1,MAUI CTY,Dec,215055.29
any,2012,1,MAUI,Jan,190323.82
any,2012,1,MAUI,Feb,185220.12
any,2012,1,MAUI,Mar,215132.09
any,2012,1,MAUI,Apr,186610.63
any,2012,1,MAUI,May,172116.73
any,2012,1,MAUI,Jun,206946.62
any,2012,1,MAUI,Jul,213700.33
any,2012,1,MAUI,Aug,204669.26
any,2012,1,MAUI,Sep,163167.07
any,2012,1,MAUI,Oct,178430.05
any,2012,1,MAUI,Nov,182442.81
any,2012,1,MAUI,Dec,210434.29
any,2012,1,MOLOKA'I,Jan,4993.37
any,2012,1,MOLOKA'I,Feb,4610.90
any,2012,1,MOLOKA'I,Mar,4361.12
any,2012,1,MOLOKA'I,Apr,4841.19
any,2012,1,MOLOKA'I,May,4295.24
any,2012,1,MOLOKA'I,Jun,4168.55
any,2012,1,MOLOKA'I,Jul,4683.27
any,2012,1,MOLOKA'I,Aug,4036.43
any,2012,1,MOLOKA'I,Sep,4124.55
any,2012,1,MOLOKA'I,Oct,4106.44
any,2012,1,MOLOKA'I,Nov,4068.97
any,2012,1,MOLOKA'I,Dec,5032.63
any,2012,1,LĀNA'I,Jan,6355.81
any,2012,1,LĀNA'I,Feb,6054.62
any,2012,1,LĀNA'I,Mar,6581.88
any,2012,1,LĀNA'I,Apr,6319.37
any,2012,1,LĀNA'I,May,5638.70
any,2012,1,LĀNA'I,Jun,6459.03
any,2012,1,LĀNA'I,Jul,6138.16
any,2012,1,LĀNA'I,Aug,6592.55
any,2012,1,LĀNA'I,Sep,5544.68
any,2012,1,LĀNA'I,Oct,5212.72
any,2012,1,LĀNA'I,Nov,5317.46
any,2012,1,LĀNA'I,Dec,6433.93
any,2012,1,KAUA'I,Jan,83300.18
any,2012,1,KAUA'I,Feb,81617.75
any,2012,1,KAUA'I,Mar,93530.24
any,2012,1,KAUA'I,Apr,86965.67
any,2012,1,KAUA'I,May,85173.59
any,2012,1,KAUA'I,Jun,101904.99
any,2012,1,KAUA'I,Jul,103443.93
any,2012,1,KAUA'I,Aug,100502.66
any,2012,1,KAUA'I,Sep,83743.07
any,2012,1,KAUA'I,Oct,84434.86
any,2012,1,KAUA'I,Nov,82936.99
any,2012,1,KAUA'I,Dec,97127.06
any,2012,1,HAWAI'I ISLAND,Jan,125590.25
any,2012,1,HAWAI'I ISLAND,Feb,119627.60
any,2012,1,HAWAI'I ISLAND,Mar,131682.39
any,2012,1,HAWAI'I ISLAND,Apr,112910.68
any,2012,1,HAWAI'I ISLAND,May,104380.96
any,2012,1,HAWAI'I ISLAND,Jun,118149.36
any,2012,1,HAWAI'I ISLAND,Jul,133257.04
any,2012,1,HAWAI'I ISLAND,Aug,129441.40
any,2012,1,HAWAI'I ISLAND,Sep,96284.40
any,2012,1,HAWAI'I ISLAND,Oct,113416.73
any,2012,1,HAWAI'I ISLAND,Nov,113244.00
any,2012,1,HAWAI'I ISLAND,Dec,135296.95
any,2012,1,HILO,Jan,45685.78
any,2012,1,HILO,Feb,41764.12
any,2012,1,HILO,Mar,47266.98
any,2012,1,HILO,Apr,45068.86
any,2012,1,HILO,May,40719.27
any,2012,1,HILO,Jun,43765.89
any,2012,1,HILO,Jul,48698.89
any,2012,1,HILO,Aug,47537.14
any,2012,1,HILO,Sep,36817.89
any,2012,1,HILO,Oct,38770.07
any,2012,1,HILO,Nov,41735.13
any,2012,1,HILO,Dec,48605.10
any,2012,1,KONA,Jan,104916.71
any,2012,1,KONA,Feb,99871.74
any,2012,1,KONA,Mar,110740.06
any,2012,1,KONA,Apr,92541.07
any,2012,1,KONA,May,85060.18
any,2012,1,KONA,Jun,98043.60
any,2012,1,KONA,Jul,109813.06
any,2012,1,KONA,Aug,110222.99
any,2012,1,KONA,Sep,79307.21
any,2012,1,KONA,Oct,95335.39
any,2012,1,KONA,Nov,92884.54
any,2012,1,KONA,Dec,112732.71
any,2013,1,O'AHU,Jan,395363.77
any,2013,1,O'AHU,Feb,386215.72
any,2013,1,O'AHU,Mar,434897.41
any,2013,1,O'AHU,Apr,386073.66
any,2013,1,O'AHU,May,410650.83
any,2013,1,O'AHU,Jun,449660.00
any,2013,1,O'AHU,Jul,486709.16
any,2013,1,O'AHU,Aug,480529.56
any,2013,1,O'AHU,Sep,392513.80
any,2013,1,O'AHU,Oct,402225.20
any,2013,1,O'AHU,Nov,381627.25
any,2013,1,O'AHU,Dec,437809.42
any,2013,1,MAUI CTY,Jan,203148.35
any,2013,1,MAUI CTY,Feb,194121.24
any,2013,1,MAUI CTY,Mar,221951.27
any,2013,1,MAUI CTY,Apr,192826.63
any,2013,1,MAUI CTY,May,185431.85
any,2013,1,MAUI CTY,Jun,215514.98
any,2013,1,MAUI CTY,Jul,228939.56
any,2013,1,MAUI CTY,Aug,211552.63
any,2013,1,MAUI CTY,Sep,168984.89
any,2013,1,MAUI CTY,Oct,179781.93
any,2013,1,MAUI CTY,Nov,184109.04
any,2013,1,MAUI CTY,Dec,215370.36
any,2013,1,MAUI,Jan,198821.60
any,2013,1,MAUI,Feb,190752.42
any,2013,1,MAUI,Mar,217820.13
any,2013,1,MAUI,Apr,189407.67
any,2013,1,MAUI,May,182190.27
any,2013,1,MAUI,Jun,211887.60
any,2013,1,MAUI,Jul,225274.09
any,2013,1,MAUI,Aug,208400.70
any,2013,1,MAUI,Sep,165981.74
any,2013,1,MAUI,Oct,176230.59
any,2013,1,MAUI,Nov,180874.38
any,2013,1,MAUI,Dec,211142.35
any,2013,1,MOLOKA'I,Jan,5269.67
any,2013,1,MOLOKA'I,Feb,4204.20
any,2013,1,MOLOKA'I,Mar,4336.34
any,2013,1,MOLOKA'I,Apr,4457.60
any,2013,1,MOLOKA'I,May,4315.19
any,2013,1,MOLOKA'I,Jun,4591.02
any,2013,1,MOLOKA'I,Jul,4792.27
any,2013,1,MOLOKA'I,Aug,3748.44
any,2013,1,MOLOKA'I,Sep,4965.09
any,2013,1,MOLOKA'I,Oct,4502.88
any,2013,1,MOLOKA'I,Nov,4353.87
any,2013,1,MOLOKA'I,Dec,5620.61
any,2013,1,LĀNA'I,Jan,6302.13
any,2013,1,LĀNA'I,Feb,6144.65
any,2013,1,LĀNA'I,Mar,6664.16
any,2013,1,LĀNA'I,Apr,5696.40
any,2013,1,LĀNA'I,May,5476.75
any,2013,1,LĀNA'I,Jun,7037.25
any,2013,1,LĀNA'I,Jul,6212.18
any,2013,1,LĀNA'I,Aug,6241.81
any,2013,1,LĀNA'I,Sep,6392.46
any,2013,1,LĀNA'I,Oct,5883.03
any,2013,1,LĀNA'I,Nov,5507.42
any,2013,1,LĀNA'I,Dec,6751.66
any,2013,1,KAUA'I,Jan,92093.67
any,2013,1,KAUA'I,Feb,88562.28
any,2013,1,KAUA'I,Mar,94697.54
any,2013,1,KAUA'I,Apr,87642.63
any,2013,1,KAUA'I,May,90382.28
any,2013,1,KAUA'I,Jun,105546.07
any,2013,1,KAUA'I,Jul,108842.19
any,2013,1,KAUA'I,Aug,102012.59
any,2013,1,KAUA'I,Sep,84074.02
any,2013,1,KAUA'I,Oct,86880.33
any,2013,1,KAUA'I,Nov,81961.30
any,2013,1,KAUA'I,Dec,91659.34
any,2013,1,HAWAI'I ISLAND,Jan,131257.46
any,2013,1,HAWAI'I ISLAND,Feb,128212.01
any,2013,1,HAWAI'I ISLAND,Mar,132519.96
any,2013,1,HAWAI'I ISLAND,Apr,108188.42
any,2013,1,HAWAI'I ISLAND,May,108411.04
any,2013,1,HAWAI'I ISLAND,Jun,130936.38
any,2013,1,HAWAI'I ISLAND,Jul,134859.31
any,2013,1,HAWAI'I ISLAND,Aug,128282.46
any,2013,1,HAWAI'I ISLAND,Sep,101935.71
any,2013,1,HAWAI'I ISLAND,Oct,103929.86
any,2013,1,HAWAI'I ISLAND,Nov,101943.09
any,2013,1,HAWAI'I ISLAND,Dec,124769.42
any,2013,1,HILO,Jan,48032.76
any,2013,1,HILO,Feb,46264.58
any,2013,1,HILO,Mar,42997.67
any,2013,1,HILO,Apr,40674.37
any,2013,1,HILO,May,43298.25
any,2013,1,HILO,Jun,50977.45
any,2013,1,HILO,Jul,50151.07
any,2013,1,HILO,Aug,46147.84
any,2013,1,HILO,Sep,37878.60
any,2013,1,HILO,Oct,37852.51
any,2013,1,HILO,Nov,36074.88
any,2013,1,HILO,Dec,44354.78
any,2013,1,KONA,Jan,110735.76
any,2013,1,KONA,Feb,107256.72
any,2013,1,KONA,Mar,111350.65
any,2013,1,KONA,Apr,89663.32
any,2013,1,KONA,May,89199.05
any,2013,1,KONA,Jun,106942.12
any,2013,1,KONA,Jul,111549.34
any,2013,1,KONA,Aug,108843.97
any,2013,1,KONA,Sep,86298.58
any,2013,1,KONA,Oct,87706.32
any,2013,1,KONA,Nov,86437.71
any,2013,1,KONA,Dec,105269.54
any,2014,1,O'AHU,Jan,417883.06
any,2014,1,O'AHU,Feb,392615.32
any,2014,1,O'AHU,Mar,436844.90
any,2014,1,O'AHU,Apr,392377.05
any,2014,1,O'AHU,May,414449.87
any,2014,1,O'AHU,Jun,466255.52
any,2014,1,O'AHU,Jul,496626.48
any,2014,1,O'AHU,Aug,481794.54
any,2014,1,O'AHU,Sep,413046.29
any,2014,1,O'AHU,Oct,422733.70
any,2014,1,O'AHU,Nov,392912.43
any,2014,1,O'AHU,Dec,465081.42
any,2014,1,MAUI CTY,Jan,204222.47
any,2014,1,MAUI CTY,Feb,194928.24
any,2014,1,MAUI CTY,Mar,219958.55
any,2014,1,MAUI CTY,Apr,202164.61
any,2014,1,MAUI CTY,May,194023.97
any,2014,1,MAUI CTY,Jun,211824.83
any,2014,1,MAUI CTY,Jul,230297.78
any,2014,1,MAUI CTY,Aug,207878.13
any,2014,1,MAUI CTY,Sep,174315.91
any,2014,1,MAUI CTY,Oct,192729.64
any,2014,1,MAUI CTY,Nov,192122.61
any,2014,1,MAUI CTY,Dec,232467.99
any,2014,1,MAUI,Jan,200641.77
any,2014,1,MAUI,Feb,191758.26
any,2014,1,MAUI,Mar,216561.91
any,2014,1,MAUI,Apr,199374.22
any,2014,1,MAUI,May,190840.61
any,2014,1,MAUI,Jun,208634.61
any,2014,1,MAUI,Jul,227227.64
any,2014,1,MAUI,Aug,204886.21
any,2014,1,MAUI,Sep,171315.68
any,2014,1,MAUI,Oct,189389.96
any,2014,1,MAUI,Nov,188599.19
any,2014,1,MAUI,Dec,228187.43
any,2014,1,MOLOKA'I,Jan,5362.73
any,2014,1,MOLOKA'I,Feb,4867.07
any,2014,1,MOLOKA'I,Mar,4711.47
any,2014,1,MOLOKA'I,Apr,4340.79
any,2014,1,MOLOKA'I,May,4881.18
any,2014,1,MOLOKA'I,Jun,5130.50
any,2014,1,MOLOKA'I,Jul,5199.32
any,2014,1,MOLOKA'I,Aug,4740.45
any,2014,1,MOLOKA'I,Sep,4545.48
any,2014,1,MOLOKA'I,Oct,4943.90
any,2014,1,MOLOKA'I,Nov,5088.06
any,2014,1,MOLOKA'I,Dec,6288.82
any,2014,1,LĀNA'I,Jan,6026.70
any,2014,1,LĀNA'I,Feb,5256.32
any,2014,1,LĀNA'I,Mar,5424.88
any,2014,1,LĀNA'I,Apr,5550.37
any,2014,1,LĀNA'I,May,5924.69
any,2014,1,LĀNA'I,Jun,4956.63
any,2014,1,LĀNA'I,Jul,5539.52
any,2014,1,LĀNA'I,Aug,5632.38
any,2014,1,LĀNA'I,Sep,5784.86
any,2014,1,LĀNA'I,Oct,5412.14
any,2014,1,LĀNA'I,Nov,5408.94
any,2014,1,LĀNA'I,Dec,7233.01
any,2014,1,KAUA'I,Jan,92591.30
any,2014,1,KAUA'I,Feb,82926.40
any,2014,1,KAUA'I,Mar,92947.24
any,2014,1,KAUA'I,Apr,89283.24
any,2014,1,KAUA'I,May,92363.68
any,2014,1,KAUA'I,Jun,104708.21
any,2014,1,KAUA'I,Jul,113115.75
any,2014,1,KAUA'I,Aug,101319.22
any,2014,1,KAUA'I,Sep,81245.19
any,2014,1,KAUA'I,Oct,85421.74
any,2014,1,KAUA'I,Nov,82504.77
any,2014,1,KAUA'I,Dec,101546.15
any,2014,1,HAWAI'I ISLAND,Jan,131462.88
any,2014,1,HAWAI'I ISLAND,Feb,121408.97
any,2014,1,HAWAI'I ISLAND,Mar,127682.04
any,2014,1,HAWAI'I ISLAND,Apr,109439.20
any,2014,1,HAWAI'I ISLAND,May,106600.93
any,2014,1,HAWAI'I ISLAND,Jun,126073.62
any,2014,1,HAWAI'I ISLAND,Jul,140126.89
any,2014,1,HAWAI'I ISLAND,Aug,127923.07
any,2014,1,HAWAI'I ISLAND,Sep,100585.84
any,2014,1,HAWAI'I ISLAND,Oct,115588.51
any,2014,1,HAWAI'I ISLAND,Nov,107439.42
any,2014,1,HAWAI'I ISLAND,Dec,140352.63
any,2014,1,HILO,Jan,45695.07
any,2014,1,HILO,Feb,41570.06
any,2014,1,HILO,Mar,43669.66
any,2014,1,HILO,Apr,41196.11
any,2014,1,HILO,May,43449.48
any,2014,1,HILO,Jun,48619.71
any,2014,1,HILO,Jul,49776.85
any,2014,1,HILO,Aug,48276.67
any,2014,1,HILO,Sep,41267.81
any,2014,1,HILO,Oct,42217.21
any,2014,1,HILO,Nov,37145.53
any,2014,1,HILO,Dec,52015.37
any,2014,1,KONA,Jan,111508.64
any,2014,1,KONA,Feb,102750.48
any,2014,1,KONA,Mar,108365.16
any,2014,1,KONA,Apr,92678.84
any,2014,1,KONA,May,87828.69
any,2014,1,KONA,Jun,104562.25
any,2014,1,KONA,Jul,118856.90
any,2014,1,KONA,Aug,108681.69
any,2014,1,KONA,Sep,81456.20
any,2014,1,KONA,Oct,96842.10
any,2014,1,KONA,Nov,91985.14
any,2014,1,KONA,Dec,117454.48
any,2015,1,O'AHU,Jan,405600.18
any,2015,1,O'AHU,Feb,400685.82
any,2015,1,O'AHU,Mar,458775.64
any,2015,1,O'AHU,Apr,401169.40
any,2015,1,O'AHU,May,447537.22
any,2015,1,O'AHU,Jun,484757.09
any,2015,1,O'AHU,Jul,513577.15
any,2015,1,O'AHU,Aug,489422.85
any,2015,1,O'AHU,Sep,413825.89
any,2015,1,O'AHU,Oct,429361.13
any,2015,1,O'AHU,Nov,407376.13
any,2015,1,O'AHU,Dec,487823.55
any,2015,1,MAUI CTY,Jan,216727.56
any,2015,1,MAUI CTY,Feb,201220.79
any,2015,1,MAUI CTY,Mar,236319.23
any,2015,1,MAUI CTY,Apr,206073.71
any,2015,1,MAUI CTY,May,209770.87
any,2015,1,MAUI CTY,Jun,236801.53
any,2015,1,MAUI CTY,Jul,246557.47
any,2015,1,MAUI CTY,Aug,219225.57
any,2015,1,MAUI CTY,Sep,179691.87
any,2015,1,MAUI CTY,Oct,193490.58
any,2015,1,MAUI CTY,Nov,197549.89
any,2015,1,MAUI CTY,Dec,235881.46
any,2015,1,MAUI,Jan,212977.32
any,2015,1,MAUI,Feb,197831.89
any,2015,1,MAUI,Mar,231792.17
any,2015,1,MAUI,Apr,203082.26
any,2015,1,MAUI,May,206494.34
any,2015,1,MAUI,Jun,232297.05
any,2015,1,MAUI,Jul,243708.35
any,2015,1,MAUI,Aug,216265.42
any,2015,1,MAUI,Sep,177152.58
any,2015,1,MAUI,Oct,191102.34
any,2015,1,MAUI,Nov,194885.43
any,2015,1,MAUI,Dec,232572.50
any,2015,1,MOLOKA'I,Jan,6227.54
any,2015,1,MOLOKA'I,Feb,7299.85
any,2015,1,MOLOKA'I,Mar,7001.17
any,2015,1,MOLOKA'I,Apr,4099.84
any,2015,1,MOLOKA'I,May,4960.02
any,2015,1,MOLOKA'I,Jun,6892.78
any,2015,1,MOLOKA'I,Jul,5341.22
any,2015,1,MOLOKA'I,Aug,5158.18
any,2015,1,MOLOKA'I,Sep,4266.91
any,2015,1,MOLOKA'I,Oct,4053.56
any,2015,1,MOLOKA'I,Nov,3921.01
any,2015,1,MOLOKA'I,Dec,5544.96
any,2015,1,LĀNA'I,Jan,5666.28
any,2015,1,LĀNA'I,Feb,6342.32
any,2015,1,LĀNA'I,Mar,6289.63
any,2015,1,LĀNA'I,Apr,4774.42
any,2015,1,LĀNA'I,May,5280.06
any,2015,1,LĀNA'I,Jun,6401.52
any,2015,1,LĀNA'I,Jul,4098.61
any,2015,1,LĀNA'I,Aug,4566.99
any,2015,1,LĀNA'I,Sep,3658.88
any,2015,1,LĀNA'I,Oct,3579.83
any,2015,1,LĀNA'I,Nov,3450.01
any,2015,1,LĀNA'I,Dec,4281.73
any,2015,1,KAUA'I,Jan,97695.23
any,2015,1,KAUA'I,Feb,86269.68
any,2015,1,KAUA'I,Mar,103456.86
any,2015,1,KAUA'I,Apr,93007.89
any,2015,1,KAUA'I,May,98417.47
any,2015,1,KAUA'I,Jun,110804.64
any,2015,1,KAUA'I,Jul,116420.67
any,2015,1,KAUA'I,Aug,103924.01
any,2015,1,KAUA'I,Sep,85284.17
any,2015,1,KAUA'I,Oct,91860.45
any,2015,1,KAUA'I,Nov,82978.92
any,2015,1,KAUA'I,Dec,103632.05
any,2015,1,HAWAI'I ISLAND,Jan,130645.53
any,2015,1,HAWAI'I ISLAND,Feb,124858.14
any,2015,1,HAWAI'I ISLAND,Mar,138285.45
any,2015,1,HAWAI'I ISLAND,Apr,117142.11
any,2015,1,HAWAI'I ISLAND,May,116588.75
any,2015,1,HAWAI'I ISLAND,Jun,139026.52
any,2015,1,HAWAI'I ISLAND,Jul,148574.24
any,2015,1,HAWAI'I ISLAND,Aug,130350.58
any,2015,1,HAWAI'I ISLAND,Sep,101424.35
any,2015,1,HAWAI'I ISLAND,Oct,115228.92
any,2015,1,HAWAI'I ISLAND,Nov,109178.34
any,2015,1,HAWAI'I ISLAND,Dec,143670.34
any,2015,1,HILO,Jan,46893.47
any,2015,1,HILO,Feb,43486.49
any,2015,1,HILO,Mar,50160.25
any,2015,1,HILO,Apr,42680.70
any,2015,1,HILO,May,45531.99
any,2015,1,HILO,Jun,50243.07
any,2015,1,HILO,Jul,54643.46
any,2015,1,HILO,Aug,46840.58
any,2015,1,HILO,Sep,39682.33
any,2015,1,HILO,Oct,40516.16
any,2015,1,HILO,Nov,37506.23
any,2015,1,HILO,Dec,53579.08
any,2015,1,KONA,Jan,111284.62
any,2015,1,KONA,Feb,106516.05
any,2015,1,KONA,Mar,117783.38
any,2015,1,KONA,Apr,99852.79
any,2015,1,KONA,May,98271.85
any,2015,1,KONA,Jun,117797.98
any,2015,1,KONA,Jul,126198.51
any,2015,1,KONA,Aug,111612.39
any,2015,1,KONA,Sep,84935.09
any,2015,1,KONA,Oct,98348.29
any,2015,1,KONA,Nov,94004.94
any,2015,1,KONA,Dec,121415.12
any,2016,1,O'AHU,Jan,433867.77
any,2016,1,O'AHU,Feb,413383.65
any,2016,1,O'AHU,Mar,450642.53
any,2016,1,O'AHU,Apr,407656.00
any,2016,1,O'AHU,May,449776.84
any,2016,1,O'AHU,Jun,494833.75
any,2016,1,O'AHU,Jul,514313.10
any,2016,1,O'AHU,Aug,495517.63
any,2016,1,O'AHU,Sep,432533.00
any,2016,1,O'AHU,Oct,435329.84
any,2016,1,O'AHU,Nov,422040.05
any,2016,1,O'AHU,Dec,497335.06
any,2016,1,MAUI CTY,Jan,218881.83
any,2016,1,MAUI CTY,Feb,208808.97
any,2016,1,MAUI CTY,Mar,237678.63
any,2016,1,MAUI CTY,Apr,215460.31
any,2016,1,MAUI CTY,May,215814.07
any,2016,1,MAUI CTY,Jun,242029.45
any,2016,1,MAUI CTY,Jul,257962.86
any,2016,1,MAUI CTY,Aug,229595.44
any,2016,1,MAUI CTY,Sep,197718.86
any,2016,1,MAUI CTY,Oct,209871.93
any,2016,1,MAUI CTY,Nov,200238.32
any,2016,1,MAUI CTY,Dec,244028.65
any,2016,1,MAUI,Jan,215747.27
any,2016,1,MAUI,Feb,205407.13
any,2016,1,MAUI,Mar,232375.17
any,2016,1,MAUI,Apr,211662.57
any,2016,1,MAUI,May,212134.61
any,2016,1,MAUI,Jun,238647.65
any,2016,1,MAUI,Jul,254728.38
any,2016,1,MAUI,Aug,226189.57
any,2016,1,MAUI,Sep,194517.35
any,2016,1,MAUI,Oct,206507.16
any,2016,1,MAUI,Nov,196946.02
any,2016,1,MAUI,Dec,239374.01
any,2016,1,MOLOKA'I,Jan,5582.16
any,2016,1,MOLOKA'I,Feb,5027.94
any,2016,1,MOLOKA'I,Mar,6106.17
any,2016,1,MOLOKA'I,Apr,4397.88
any,2016,1,MOLOKA'I,May,4692.88
any,2016,1,MOLOKA'I,Jun,4830.59
any,2016,1,MOLOKA'I,Jul,4833.42
any,2016,1,MOLOKA'I,Aug,4937.10
any,2016,1,MOLOKA'I,Sep,4506.33
any,2016,1,MOLOKA'I,Oct,4237.06
any,2016,1,MOLOKA'I,Nov,4032.30
any,2016,1,MOLOKA'I,Dec,5747.83
any,2016,1,LĀNA'I,Jan,4334.06
any,2016,1,LĀNA'I,Feb,4150.30
any,2016,1,LĀNA'I,Mar,5332.68
any,2016,1,LĀNA'I,Apr,6086.50
any,2016,1,LĀNA'I,May,5826.83
any,2016,1,LĀNA'I,Jun,5126.96
any,2016,1,LĀNA'I,Jul,5054.30
any,2016,1,LĀNA'I,Aug,6147.27
any,2016,1,LĀNA'I,Sep,5103.85
any,2016,1,LĀNA'I,Oct,4671.14
any,2016,1,LĀNA'I,Nov,5231.71
any,2016,1,LĀNA'I,Dec,5958.87
any,2016,1,KAUA'I,Jan,96331.40
any,2016,1,KAUA'I,Feb,88314.51
any,2016,1,KAUA'I,Mar,96534.69
any,2016,1,KAUA'I,Apr,93001.34
any,2016,1,KAUA'I,May,95314.86
any,2016,1,KAUA'I,Jun,114323.40
any,2016,1,KAUA'I,Jul,119870.91
any,2016,1,KAUA'I,Aug,105087.09
any,2016,1,KAUA'I,Sep,89089.64
any,2016,1,KAUA'I,Oct,93991.74
any,2016,1,KAUA'I,Nov,87341.95
any,2016,1,KAUA'I,Dec,108067.28
any,2016,1,HAWAI'I ISLAND,Jan,136047.49
any,2016,1,HAWAI'I ISLAND,Feb,124627.37
any,2016,1,HAWAI'I ISLAND,Mar,133685.33
any,2016,1,HAWAI'I ISLAND,Apr,117457.49
any,2016,1,HAWAI'I ISLAND,May,114172.56
any,2016,1,HAWAI'I ISLAND,Jun,141537.40
any,2016,1,HAWAI'I ISLAND,Jul,148112.38
any,2016,1,HAWAI'I ISLAND,Aug,132883.66
any,2016,1,HAWAI'I ISLAND,Sep,111354.73
any,2016,1,HAWAI'I ISLAND,Oct,121280.52
any,2016,1,HAWAI'I ISLAND,Nov,113823.69
any,2016,1,HAWAI'I ISLAND,Dec,154960.15
any,2016,1,HILO,Jan,46870.52
any,2016,1,HILO,Feb,40858.08
any,2016,1,HILO,Mar,42468.25
any,2016,1,HILO,Apr,43516.94
any,2016,1,HILO,May,44461.33
any,2016,1,HILO,Jun,52054.24
any,2016,1,HILO,Jul,51873.53
any,2016,1,HILO,Aug,47938.04
any,2016,1,HILO,Sep,42321.12
any,2016,1,HILO,Oct,43634.25
any,2016,1,HILO,Nov,38335.78
any,2016,1,HILO,Dec,56192.19
any,2016,1,KONA,Jan,116621.36
any,2016,1,KONA,Feb,107072.61
any,2016,1,KONA,Mar,114227.47
any,2016,1,KONA,Apr,100828.48
any,2016,1,KONA,May,96977.80
any,2016,1,KONA,Jun,120962.07
any,2016,1,KONA,Jul,128410.93
any,2016,1,KONA,Aug,113258.15
any,2016,1,KONA,Sep,94851.28
any,2016,1,KONA,Oct,102969.15
any,2016,1,KONA,Nov,98666.90
any,2016,1,KONA,Dec,131135.24